date/time,script,user,action,table,field,"key value","old value","new value"
"2023-10-22 14:31:29",/jootidigitalhealthcare/login,1,login,::1,,,,
"2023-10-22 15:04:23",/jootidigitalhealthcare/jdhbedsassignmentedit/1,1,U,jdh_beds_assignment,patient_id,1,2,6
"2023-10-22 15:04:48",/jootidigitalhealthcare/jdhpatientsedit/4,1,U,jdh_patients,is_inpatient,4,0,1
"2023-10-22 15:17:05",/jootidigitalhealthcare/login,4,login,::1,,,,
"2023-10-22 15:29:17",/jootidigitalhealthcare/logout,4,logout,::1,,,,
"2023-10-22 15:29:25",/jootidigitalhealthcare/login,4,login,::1,,,,
"2023-10-22 16:54:06",/jootidigitalhealthcare/logout,4,logout,::1,,,,
"2023-10-22 16:54:10",/jootidigitalhealthcare/login,4,login,::1,,,,
"2023-10-22 17:28:17",/jootidigitalhealthcare/logout,4,logout,::1,,,,
"2023-10-22 17:28:34",/jootidigitalhealthcare/login,1,login,::1,,,,
"2023-10-22 17:30:02",/jootidigitalhealthcare/logout,1,logout,::1,,,,
"2023-10-22 17:30:10",/jootidigitalhealthcare/login,12,login,::1,,,,
"2023-10-22 17:33:26",/jootidigitalhealthcare/logout,12,logout,::1,,,,
"2023-10-22 17:33:30",/jootidigitalhealthcare/login,12,login,::1,,,,
"2023-10-22 17:39:39",/jootidigitalhealthcare/logout,12,logout,::1,,,,
"2023-10-22 17:39:43",/jootidigitalhealthcare/login,12,login,::1,,,,
"2023-10-22 17:43:03",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,unit_name,1,,"Maternity Wing"
"2023-10-22 17:43:03",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,description,1,,[MEMO]
"2023-10-22 17:43:03",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,id,1,,1
"2023-10-22 17:43:24",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,unit_name,2,,ICU
"2023-10-22 17:43:24",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,description,2,,[MEMO]
"2023-10-22 17:43:24",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,id,2,,2
"2023-10-22 17:43:46",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,unit_name,3,,HDU
"2023-10-22 17:43:46",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,description,3,,[MEMO]
"2023-10-22 17:43:46",/jootidigitalhealthcare/jdhfacilityunitsadd,12,A,jdh_facility_units,id,3,,3
"2023-10-22 17:50:30",/jootidigitalhealthcare/logout,12,logout,::1,,,,
"2023-10-22 17:50:33",/jootidigitalhealthcare/login,12,login,::1,,,,
"2023-10-22 17:53:58",/jootidigitalhealthcare/jdhwardsedit/1,12,U,jdh_wards,facility_id,1,0,1
"2023-10-22 17:54:08",/jootidigitalhealthcare/jdhwardsedit/2,12,U,jdh_wards,facility_id,2,0,2
"2023-10-22 18:01:20",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,facility_id,1,,1
"2023-10-22 18:01:20",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,ward_id,1,,1
"2023-10-22 18:01:20",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,bed_number,1,,1
"2023-10-22 18:01:20",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,id,1,,1
"2023-10-22 18:01:37",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,facility_id,2,,1
"2023-10-22 18:01:37",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,ward_id,2,,1
"2023-10-22 18:01:37",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,bed_number,2,,2
"2023-10-22 18:01:37",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,id,2,,2
"2023-10-22 18:01:55",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,facility_id,3,,2
"2023-10-22 18:01:55",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,ward_id,3,,2
"2023-10-22 18:01:55",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,bed_number,3,,1
"2023-10-22 18:01:55",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,id,3,,3
"2023-10-22 18:02:09",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,facility_id,4,,2
"2023-10-22 18:02:09",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,ward_id,4,,2
"2023-10-22 18:02:09",/jootidigitalhealthcare/jdhbedsadd,12,A,jdh_beds,bed_number,4,,2
